CustomerID,Feedback,SentimentScore
3005,Great support,0.9
3006,Unresponsive helpline,0.95
3007,Unresponsive helpline,0.91
3008,Unresponsive helpline,0.3
3009,Packaging was damaged,0.91
3010,Excellent service,0.2
3011,Worst delivery experience,0.2
3012,Quick resolution,0.3
3013,Amazing product,0.3
3014,Excellent service,0.92
3015,Loved the quality,0.95
3016,Packaging was damaged,0.92
3017,Packaging was damaged,0.1
3018,Amazing product,0.2
3019,Will not recommend,0.92
3020,Unresponsive helpline,0.1
3021,Packaging was damaged,0.1
3022,Quick resolution,0.35
3023,Quick resolution,0.9
3024,Worst delivery experience,0.3
3025,Quick resolution,0.92
3026,Packaging was damaged,0.35
3027,Quick resolution,0.91
3028,Quick resolution,0.91
3029,Loved the quality,0.35
3030,Excellent service,0.95
3031,Loved the quality,0.35
3032,Delay in shipment,0.1
3033,Unresponsive helpline,0.9
3034,Excellent service,0.92
3035,Worst delivery experience,0.92
3036,Loved the quality,0.1
3037,Great support,0.3
3038,Unresponsive helpline,0.9
3039,Unresponsive helpline,0.95
3040,Excellent service,0.88
3041,Loved the quality,0.25
3042,Will not recommend,0.92
3043,Delay in shipment,0.25
3044,Packaging was damaged,0.3
3045,Great support,0.25
3046,Loved the quality,0.9
3047,Worst delivery experience,0.25
3048,Loved the quality,0.35
3049,Excellent service,0.91
3050,Great support,0.92
3051,Packaging was damaged,0.95
3052,Delay in shipment,0.25
3053,Worst delivery experience,0.9
3054,Worst delivery experience,0.92
3055,Unresponsive helpline,0.2
3056,Excellent service,0.88
3057,Excellent service,0.92
3058,Amazing product,0.88
3059,Amazing product,0.88
3060,Quick resolution,0.92
3061,Great support,0.92
3062,Packaging was damaged,0.91
3063,Excellent service,0.9
3064,Loved the quality,0.25
3065,Loved the quality,0.95
3066,Loved the quality,0.3
3067,Amazing product,0.2
3068,Loved the quality,0.9
3069,Worst delivery experience,0.35
3070,Packaging was damaged,0.3
3071,Unresponsive helpline,0.95
3072,Unresponsive helpline,0.92
3073,Delay in shipment,0.9
3074,Excellent service,0.2
3075,Amazing product,0.3
3076,Worst delivery experience,0.3
3077,Worst delivery experience,0.9
3078,Great support,0.92
3079,Great support,0.92
3080,Delay in shipment,0.25
3081,Packaging was damaged,0.1
3082,Will not recommend,0.88
3083,Quick resolution,0.91
3084,Packaging was damaged,0.88
3085,Loved the quality,0.2
3086,Loved the quality,0.9
3087,Quick resolution,0.35
3088,Quick resolution,0.95
3089,Excellent service,0.25
3090,Unresponsive helpline,0.88
3091,Amazing product,0.35
3092,Loved the quality,0.92
3093,Excellent service,0.1
3094,Will not recommend,0.92
3095,Will not recommend,0.25
3096,Amazing product,0.25
3097,Delay in shipment,0.9
3098,Unresponsive helpline,0.91
3099,Will not recommend,0.9
3100,Amazing product,0.1
3101,Unresponsive helpline,0.25
3102,Delay in shipment,0.88
3103,Excellent service,0.91
3104,Excellent service,0.91
3105,Worst delivery experience,0.95
3106,Amazing product,0.95
3107,Great support,0.9
3108,Excellent service,0.88
3109,Loved the quality,0.9
3110,Delay in shipment,0.9
3111,Loved the quality,0.3
3112,Delay in shipment,0.25
3113,Delay in shipment,0.95
3114,Quick resolution,0.3
3115,Packaging was damaged,0.3
3116,Amazing product,0.25
3117,Great support,0.88
3118,Quick resolution,0.3
3119,Worst delivery experience,0.25
3120,Quick resolution,0.9
3121,Delay in shipment,0.1
3122,Loved the quality,0.88
3123,Packaging was damaged,0.91
3124,Great support,0.35
3125,Packaging was damaged,0.3
3126,Packaging was damaged,0.3
3127,Great support,0.95
3128,Amazing product,0.35
3129,Unresponsive helpline,0.9
3130,Unresponsive helpline,0.9
3131,Unresponsive helpline,0.95
3132,Packaging was damaged,0.88
3133,Excellent service,0.91
3134,Worst delivery experience,0.9
3135,Worst delivery experience,0.88
3136,Worst delivery experience,0.91
3137,Quick resolution,0.9
3138,Excellent service,0.91
3139,Loved the quality,0.2
3140,Delay in shipment,0.9
3141,Quick resolution,0.3
3142,Quick resolution,0.88
3143,Quick resolution,0.91
3144,Unresponsive helpline,0.95
3145,Will not recommend,0.91
3146,Excellent service,0.1
3147,Amazing product,0.92
3148,Unresponsive helpline,0.3
3149,Delay in shipment,0.35
3150,Worst delivery experience,0.1
3151,Great support,0.92
3152,Will not recommend,0.92
3153,Will not recommend,0.92
3154,Quick resolution,0.25
3155,Amazing product,0.1
3156,Delay in shipment,0.25
3157,Worst delivery experience,0.1
3158,Delay in shipment,0.3
3159,Great support,0.91
3160,Loved the quality,0.25
3161,Will not recommend,0.35
3162,Worst delivery experience,0.2
3163,Great support,0.91
3164,Quick resolution,0.35
3165,Excellent service,0.25
3166,Excellent service,0.35
3167,Quick resolution,0.92
3168,Packaging was damaged,0.88
3169,Amazing product,0.3
3170,Worst delivery experience,0.1
3171,Great support,0.9
3172,Loved the quality,0.88
3173,Delay in shipment,0.2
3174,Amazing product,0.1
3175,Packaging was damaged,0.9
3176,Worst delivery experience,0.95
3177,Amazing product,0.95
3178,Worst delivery experience,0.2
3179,Packaging was damaged,0.95
3180,Unresponsive helpline,0.2
3181,Excellent service,0.95
3182,Quick resolution,0.9
3183,Loved the quality,0.91
3184,Packaging was damaged,0.91
3185,Will not recommend,0.25
3186,Great support,0.91
3187,Unresponsive helpline,0.3
3188,Unresponsive helpline,0.25
3189,Packaging was damaged,0.92
3190,Loved the quality,0.3
3191,Loved the quality,0.3
3192,Amazing product,0.2
3193,Packaging was damaged,0.1
3194,Worst delivery experience,0.91
3195,Great support,0.91
3196,Great support,0.95
3197,Great support,0.3
3198,Will not recommend,0.91
3199,Great support,0.3
3200,Unresponsive helpline,0.2
3201,Packaging was damaged,0.2
3202,Quick resolution,0.1
3203,Great support,0.91
3204,Delay in shipment,0.3
3205,Excellent service,0.95
3206,Unresponsive helpline,0.95
3207,Unresponsive helpline,0.95
3208,Great support,0.25
3209,Unresponsive helpline,0.95
3210,Worst delivery experience,0.92
3211,Excellent service,0.91
3212,Packaging was damaged,0.3
3213,Delay in shipment,0.91
3214,Delay in shipment,0.92
3215,Amazing product,0.91
3216,Worst delivery experience,0.2
3217,Loved the quality,0.25
3218,Great support,0.88
3219,Unresponsive helpline,0.88
3220,Delay in shipment,0.9
3221,Excellent service,0.1
3222,Quick resolution,0.2
3223,Unresponsive helpline,0.1
3224,Great support,0.95
3225,Quick resolution,0.95
3226,Loved the quality,0.88
3227,Packaging was damaged,0.91
3228,Quick resolution,0.95
3229,Worst delivery experience,0.1
3230,Will not recommend,0.3
3231,Worst delivery experience,0.2
3232,Great support,0.25
3233,Will not recommend,0.91
3234,Delay in shipment,0.9
3235,Packaging was damaged,0.9
3236,Delay in shipment,0.88
3237,Will not recommend,0.91
3238,Delay in shipment,0.88
3239,Amazing product,0.88
3240,Delay in shipment,0.2
3241,Unresponsive helpline,0.95
3242,Packaging was damaged,0.2
3243,Will not recommend,0.35
3244,Quick resolution,0.1
3245,Delay in shipment,0.25
3246,Delay in shipment,0.25
3247,Will not recommend,0.35
3248,Packaging was damaged,0.2
3249,Excellent service,0.91
3250,Amazing product,0.1
3251,Great support,0.3
3252,Packaging was damaged,0.92
3253,Delay in shipment,0.95
3254,Great support,0.91
3255,Great support,0.1
3256,Will not recommend,0.95
3257,Will not recommend,0.88
3258,Amazing product,0.91
3259,Worst delivery experience,0.9
3260,Loved the quality,0.2
3261,Excellent service,0.1
3262,Unresponsive helpline,0.25
3263,Quick resolution,0.3
3264,Excellent service,0.95
3265,Delay in shipment,0.25
3266,Great support,0.35
3267,Will not recommend,0.35
3268,Packaging was damaged,0.3
3269,Delay in shipment,0.35
3270,Amazing product,0.2
3271,Delay in shipment,0.35
3272,Worst delivery experience,0.2
3273,Will not recommend,0.35
3274,Will not recommend,0.91
3275,Unresponsive helpline,0.88
3276,Unresponsive helpline,0.3
3277,Excellent service,0.95
3278,Unresponsive helpline,0.91
3279,Worst delivery experience,0.95
3280,Delay in shipment,0.92
3281,Loved the quality,0.88
3282,Quick resolution,0.1
3283,Delay in shipment,0.1
3284,Loved the quality,0.35
3285,Loved the quality,0.9
3286,Excellent service,0.25
3287,Delay in shipment,0.88
3288,Will not recommend,0.91
3289,Excellent service,0.95
3290,Loved the quality,0.25
3291,Unresponsive helpline,0.3
3292,Will not recommend,0.88
3293,Packaging was damaged,0.88
3294,Packaging was damaged,0.3
3295,Amazing product,0.25
3296,Will not recommend,0.95
3297,Worst delivery experience,0.92
3298,Will not recommend,0.3
3299,Excellent service,0.3
3300,Amazing product,0.9
3301,Excellent service,0.95
3302,Great support,0.92
3303,Excellent service,0.25
3304,Great support,0.1
3305,Quick resolution,0.35
3306,Packaging was damaged,0.95
3307,Amazing product,0.92
3308,Unresponsive helpline,0.35
3309,Unresponsive helpline,0.91
3310,Worst delivery experience,0.91
3311,Delay in shipment,0.92
3312,Excellent service,0.9
3313,Amazing product,0.35
3314,Worst delivery experience,0.25
3315,Loved the quality,0.92
3316,Unresponsive helpline,0.25
3317,Excellent service,0.95
3318,Great support,0.25
3319,Delay in shipment,0.2
3320,Loved the quality,0.88
3321,Delay in shipment,0.2
3322,Will not recommend,0.9
3323,Loved the quality,0.92
3324,Will not recommend,0.1
3325,Packaging was damaged,0.88
3326,Amazing product,0.91
3327,Loved the quality,0.92
3328,Unresponsive helpline,0.95
3329,Packaging was damaged,0.9
3330,Unresponsive helpline,0.92
3331,Quick resolution,0.9
3332,Loved the quality,0.25
3333,Quick resolution,0.25
3334,Unresponsive helpline,0.95
3335,Unresponsive helpline,0.25
3336,Will not recommend,0.3
3337,Will not recommend,0.35
3338,Great support,0.1
3339,Delay in shipment,0.25
3340,Unresponsive helpline,0.2
3341,Loved the quality,0.25
3342,Packaging was damaged,0.88
3343,Excellent service,0.3
3344,Worst delivery experience,0.92
3345,Unresponsive helpline,0.35
3346,Loved the quality,0.9
3347,Great support,0.2
3348,Unresponsive helpline,0.2
3349,Quick resolution,0.3
3350,Amazing product,0.88
3351,Delay in shipment,0.95
3352,Quick resolution,0.95
3353,Great support,0.3
3354,Loved the quality,0.91
3355,Great support,0.92
3356,Worst delivery experience,0.95
3357,Unresponsive helpline,0.9
3358,Worst delivery experience,0.35
3359,Amazing product,0.9
3360,Loved the quality,0.35
3361,Amazing product,0.35
3362,Packaging was damaged,0.92
3363,Packaging was damaged,0.1
3364,Will not recommend,0.92
3365,Amazing product,0.91
3366,Worst delivery experience,0.9
3367,Worst delivery experience,0.1
3368,Worst delivery experience,0.88
3369,Quick resolution,0.3
3370,Great support,0.2
3371,Quick resolution,0.1
3372,Unresponsive helpline,0.9
3373,Unresponsive helpline,0.9
3374,Worst delivery experience,0.9
3375,Excellent service,0.9
3376,Amazing product,0.1
3377,Worst delivery experience,0.35
3378,Will not recommend,0.35
3379,Unresponsive helpline,0.91
3380,Amazing product,0.25
3381,Packaging was damaged,0.1
3382,Delay in shipment,0.88
3383,Amazing product,0.2
3384,Quick resolution,0.1
3385,Amazing product,0.2
3386,Will not recommend,0.95
3387,Excellent service,0.88
3388,Quick resolution,0.88
3389,Worst delivery experience,0.95
3390,Quick resolution,0.35
3391,Amazing product,0.88
3392,Will not recommend,0.95
3393,Great support,0.35
3394,Will not recommend,0.1
3395,Packaging was damaged,0.91
3396,Great support,0.95
3397,Delay in shipment,0.2
3398,Excellent service,0.2
3399,Unresponsive helpline,0.1
3400,Loved the quality,0.9
3401,Packaging was damaged,0.3
3402,Will not recommend,0.88
3403,Packaging was damaged,0.9
3404,Amazing product,0.88
3405,Worst delivery experience,0.92
3406,Worst delivery experience,0.92
3407,Delay in shipment,0.88
3408,Excellent service,0.88
3409,Unresponsive helpline,0.88
3410,Unresponsive helpline,0.91
3411,Great support,0.95
3412,Worst delivery experience,0.95
3413,Quick resolution,0.9
3414,Worst delivery experience,0.35
3415,Amazing product,0.2
3416,Worst delivery experience,0.91
3417,Loved the quality,0.95
3418,Delay in shipment,0.92
3419,Great support,0.88
3420,Delay in shipment,0.1
3421,Amazing product,0.9
3422,Quick resolution,0.2
3423,Packaging was damaged,0.9
3424,Worst delivery experience,0.88
3425,Amazing product,0.95
3426,Great support,0.25
3427,Loved the quality,0.9
3428,Loved the quality,0.92
3429,Unresponsive helpline,0.1
3430,Quick resolution,0.92
3431,Worst delivery experience,0.35
3432,Excellent service,0.88
3433,Will not recommend,0.95
3434,Amazing product,0.35
3435,Delay in shipment,0.2
3436,Delay in shipment,0.1
3437,Amazing product,0.9
3438,Great support,0.92
3439,Delay in shipment,0.95
3440,Will not recommend,0.88
3441,Great support,0.95
3442,Loved the quality,0.25
3443,Unresponsive helpline,0.35
3444,Delay in shipment,0.95
3445,Delay in shipment,0.88
3446,Unresponsive helpline,0.1
3447,Delay in shipment,0.9
3448,Loved the quality,0.88
3449,Unresponsive helpline,0.25
3450,Excellent service,0.1
3451,Amazing product,0.9
3452,Delay in shipment,0.92
3453,Great support,0.1
3454,Excellent service,0.2
3455,Excellent service,0.2
3456,Delay in shipment,0.95
3457,Great support,0.9
3458,Will not recommend,0.3
3459,Great support,0.9
3460,Excellent service,0.25
3461,Great support,0.95
3462,Amazing product,0.92
3463,Unresponsive helpline,0.88
3464,Worst delivery experience,0.91
3465,Worst delivery experience,0.95
3466,Great support,0.91
3467,Quick resolution,0.91
3468,Great support,0.3
3469,Delay in shipment,0.1
3470,Loved the quality,0.92
3471,Excellent service,0.35
3472,Unresponsive helpline,0.3
3473,Worst delivery experience,0.35
3474,Quick resolution,0.92
3475,Delay in shipment,0.9
3476,Quick resolution,0.9
3477,Quick resolution,0.91
3478,Great support,0.92
3479,Excellent service,0.9
3480,Will not recommend,0.25
3481,Amazing product,0.25
3482,Quick resolution,0.9
3483,Delay in shipment,0.88
3484,Worst delivery experience,0.91
3485,Great support,0.9
3486,Delay in shipment,0.25
3487,Will not recommend,0.95
3488,Delay in shipment,0.9
3489,Delay in shipment,0.3
3490,Excellent service,0.9
3491,Amazing product,0.91
3492,Loved the quality,0.1
3493,Great support,0.92
3494,Worst delivery experience,0.9
3495,Unresponsive helpline,0.9
3496,Unresponsive helpline,0.2
3497,Amazing product,0.1
3498,Packaging was damaged,0.35
3499,Great support,0.91
3500,Delay in shipment,0.88
3501,Unresponsive helpline,0.2
3502,Excellent service,0.91
3503,Delay in shipment,0.9
3504,Amazing product,0.88
3505,Quick resolution,0.1
3506,Amazing product,0.88
3507,Will not recommend,0.3
3508,Loved the quality,0.3
3509,Will not recommend,0.2
3510,Amazing product,0.2
3511,Unresponsive helpline,0.2
3512,Will not recommend,0.92
3513,Will not recommend,0.9
3514,Loved the quality,0.1
3515,Packaging was damaged,0.88
3516,Great support,0.88
3517,Quick resolution,0.35
3518,Worst delivery experience,0.25
3519,Unresponsive helpline,0.3
3520,Loved the quality,0.91
3521,Delay in shipment,0.1
3522,Worst delivery experience,0.1
3523,Worst delivery experience,0.92
3524,Unresponsive helpline,0.3
3525,Worst delivery experience,0.9
3526,Worst delivery experience,0.91
3527,Excellent service,0.3
3528,Amazing product,0.91
3529,Great support,0.95
3530,Amazing product,0.92
3531,Amazing product,0.95
3532,Excellent service,0.91
3533,Great support,0.88
3534,Loved the quality,0.1
3535,Great support,0.91
3536,Quick resolution,0.92
3537,Will not recommend,0.1
3538,Excellent service,0.91
3539,Packaging was damaged,0.3
3540,Quick resolution,0.9
3541,Excellent service,0.2
3542,Excellent service,0.3
3543,Worst delivery experience,0.9
3544,Quick resolution,0.91
3545,Delay in shipment,0.25
3546,Excellent service,0.95
3547,Excellent service,0.2
3548,Will not recommend,0.9
3549,Amazing product,0.35
3550,Delay in shipment,0.92
3551,Amazing product,0.92
3552,Unresponsive helpline,0.35
3553,Worst delivery experience,0.25
3554,Great support,0.95
3555,Amazing product,0.92
3556,Packaging was damaged,0.35
3557,Packaging was damaged,0.1
3558,Great support,0.35
3559,Great support,0.91
3560,Amazing product,0.1
3561,Loved the quality,0.88
3562,Quick resolution,0.3
3563,Excellent service,0.88
3564,Excellent service,0.88
3565,Great support,0.35
3566,Unresponsive helpline,0.25
3567,Packaging was damaged,0.25
3568,Delay in shipment,0.1
3569,Excellent service,0.35
3570,Amazing product,0.2
3571,Unresponsive helpline,0.92
3572,Unresponsive helpline,0.95
3573,Unresponsive helpline,0.1
3574,Quick resolution,0.1
3575,Delay in shipment,0.1
3576,Loved the quality,0.91
3577,Unresponsive helpline,0.3
3578,Great support,0.95
3579,Will not recommend,0.9
3580,Loved the quality,0.1
3581,Great support,0.2
3582,Delay in shipment,0.91
3583,Will not recommend,0.88
3584,Unresponsive helpline,0.1
3585,Packaging was damaged,0.1
3586,Worst delivery experience,0.35
3587,Delay in shipment,0.3
3588,Loved the quality,0.3
3589,Packaging was damaged,0.88
3590,Packaging was damaged,0.25
3591,Amazing product,0.3
3592,Worst delivery experience,0.88
3593,Will not recommend,0.9
3594,Amazing product,0.91
3595,Loved the quality,0.9
3596,Will not recommend,0.9
3597,Unresponsive helpline,0.1
3598,Loved the quality,0.2
3599,Excellent service,0.9
3600,Unresponsive helpline,0.25
3601,Great support,0.2
3602,Packaging was damaged,0.95
3603,Packaging was damaged,0.92
3604,Worst delivery experience,0.25
3605,Amazing product,0.35
3606,Delay in shipment,0.2
3607,Amazing product,0.91
3608,Delay in shipment,0.3
3609,Great support,0.9
3610,Quick resolution,0.3
3611,Unresponsive helpline,0.9
3612,Unresponsive helpline,0.25
3613,Amazing product,0.95
3614,Great support,0.95
3615,Will not recommend,0.91
3616,Quick resolution,0.88
3617,Will not recommend,0.91
3618,Worst delivery experience,0.9
3619,Amazing product,0.9
3620,Great support,0.2
3621,Great support,0.2
3622,Loved the quality,0.91
3623,Excellent service,0.2
3624,Unresponsive helpline,0.3
3625,Great support,0.3
3626,Packaging was damaged,0.91
3627,Quick resolution,0.9
3628,Unresponsive helpline,0.1
3629,Unresponsive helpline,0.2
3630,Amazing product,0.9
3631,Quick resolution,0.91
3632,Delay in shipment,0.92
3633,Delay in shipment,0.92
3634,Great support,0.88
3635,Quick resolution,0.95
3636,Great support,0.1
3637,Great support,0.92
3638,Loved the quality,0.91
3639,Unresponsive helpline,0.35
3640,Quick resolution,0.25
3641,Will not recommend,0.1
3642,Delay in shipment,0.25
3643,Great support,0.95
3644,Quick resolution,0.25
3645,Unresponsive helpline,0.35
3646,Loved the quality,0.3
3647,Worst delivery experience,0.9
3648,Worst delivery experience,0.92
3649,Worst delivery experience,0.92
3650,Quick resolution,0.88
3651,Packaging was damaged,0.91
3652,Quick resolution,0.95
3653,Quick resolution,0.91
3654,Amazing product,0.9
3655,Unresponsive helpline,0.35
3656,Unresponsive helpline,0.35
3657,Quick resolution,0.3
3658,Amazing product,0.2
3659,Excellent service,0.92
3660,Will not recommend,0.9
3661,Packaging was damaged,0.3
3662,Excellent service,0.35
3663,Quick resolution,0.88
3664,Amazing product,0.2
3665,Packaging was damaged,0.9
3666,Delay in shipment,0.88
3667,Amazing product,0.92
3668,Worst delivery experience,0.3
3669,Will not recommend,0.3
3670,Excellent service,0.91
3671,Amazing product,0.91
3672,Unresponsive helpline,0.1
3673,Great support,0.88
3674,Will not recommend,0.95
3675,Amazing product,0.95
3676,Delay in shipment,0.9
3677,Quick resolution,0.9
3678,Quick resolution,0.88
3679,Will not recommend,0.2
3680,Great support,0.25
3681,Unresponsive helpline,0.95
3682,Amazing product,0.25
3683,Unresponsive helpline,0.91
3684,Quick resolution,0.92
3685,Amazing product,0.3
3686,Quick resolution,0.35
3687,Delay in shipment,0.35
3688,Unresponsive helpline,0.25
3689,Great support,0.25
3690,Will not recommend,0.95
3691,Quick resolution,0.91
3692,Delay in shipment,0.1
3693,Delay in shipment,0.95
3694,Unresponsive helpline,0.9
3695,Delay in shipment,0.88
3696,Will not recommend,0.92
3697,Great support,0.35
3698,Worst delivery experience,0.25
3699,Worst delivery experience,0.3
3700,Delay in shipment,0.3
3701,Quick resolution,0.25
3702,Loved the quality,0.9
3703,Great support,0.35
3704,Quick resolution,0.3
3705,Quick resolution,0.35
3706,Loved the quality,0.3
3707,Amazing product,0.2
3708,Worst delivery experience,0.1
3709,Packaging was damaged,0.9
3710,Great support,0.25
3711,Amazing product,0.95
3712,Loved the quality,0.1
3713,Packaging was damaged,0.35
3714,Great support,0.91
3715,Excellent service,0.95
3716,Loved the quality,0.3
3717,Great support,0.88
3718,Excellent service,0.35
3719,Amazing product,0.35
3720,Excellent service,0.91
3721,Loved the quality,0.25
3722,Worst delivery experience,0.92
3723,Loved the quality,0.2
3724,Unresponsive helpline,0.9
3725,Will not recommend,0.1
3726,Amazing product,0.9
3727,Will not recommend,0.3
3728,Quick resolution,0.2
3729,Amazing product,0.25
3730,Great support,0.25
3731,Packaging was damaged,0.25
3732,Quick resolution,0.1
3733,Great support,0.92
3734,Quick resolution,0.1
3735,Unresponsive helpline,0.35
3736,Loved the quality,0.35
3737,Amazing product,0.88
3738,Worst delivery experience,0.95
3739,Unresponsive helpline,0.1
3740,Amazing product,0.9
3741,Worst delivery experience,0.9
3742,Quick resolution,0.88
3743,Excellent service,0.35
3744,Will not recommend,0.91
3745,Worst delivery experience,0.91
3746,Loved the quality,0.91
3747,Quick resolution,0.3
3748,Loved the quality,0.9
3749,Packaging was damaged,0.3
3750,Amazing product,0.9
3751,Excellent service,0.88
3752,Worst delivery experience,0.9
3753,Will not recommend,0.95
3754,Worst delivery experience,0.25
3755,Loved the quality,0.35
3756,Excellent service,0.92
3757,Worst delivery experience,0.25
3758,Quick resolution,0.25
3759,Packaging was damaged,0.9
3760,Excellent service,0.9
3761,Amazing product,0.1
3762,Excellent service,0.88
3763,Will not recommend,0.9
3764,Quick resolution,0.91
3765,Worst delivery experience,0.25
3766,Great support,0.25
3767,Worst delivery experience,0.91
3768,Loved the quality,0.25
3769,Loved the quality,0.3
3770,Unresponsive helpline,0.88
3771,Packaging was damaged,0.35
3772,Worst delivery experience,0.95
3773,Amazing product,0.92
3774,Delay in shipment,0.2
3775,Delay in shipment,0.91
3776,Amazing product,0.9
3777,Excellent service,0.88
3778,Quick resolution,0.2
3779,Unresponsive helpline,0.88
3780,Unresponsive helpline,0.3
3781,Excellent service,0.35
3782,Great support,0.91
3783,Delay in shipment,0.25
3784,Unresponsive helpline,0.91
3785,Will not recommend,0.92
3786,Worst delivery experience,0.92
3787,Unresponsive helpline,0.3
3788,Excellent service,0.91
3789,Unresponsive helpline,0.1
3790,Quick resolution,0.25
3791,Loved the quality,0.35
3792,Loved the quality,0.1
3793,Great support,0.35
3794,Unresponsive helpline,0.35
3795,Worst delivery experience,0.35
3796,Packaging was damaged,0.88
3797,Great support,0.35
3798,Packaging was damaged,0.25
3799,Unresponsive helpline,0.88
3800,Delay in shipment,0.2
3801,Excellent service,0.1
3802,Will not recommend,0.3
3803,Packaging was damaged,0.88
3804,Worst delivery experience,0.2
3805,Delay in shipment,0.3
3806,Unresponsive helpline,0.2
3807,Delay in shipment,0.2
3808,Excellent service,0.88
3809,Worst delivery experience,0.2
3810,Excellent service,0.3
3811,Loved the quality,0.88
3812,Great support,0.35
3813,Great support,0.3
3814,Packaging was damaged,0.91
3815,Unresponsive helpline,0.92
3816,Quick resolution,0.2
3817,Amazing product,0.88
3818,Will not recommend,0.1
3819,Delay in shipment,0.2
3820,Great support,0.25
3821,Excellent service,0.88
3822,Delay in shipment,0.91
3823,Amazing product,0.35
3824,Excellent service,0.88
3825,Worst delivery experience,0.1
3826,Worst delivery experience,0.91
3827,Amazing product,0.88
3828,Unresponsive helpline,0.91
3829,Quick resolution,0.25
3830,Will not recommend,0.92
3831,Will not recommend,0.88
3832,Quick resolution,0.88
3833,Excellent service,0.95
3834,Will not recommend,0.3
3835,Great support,0.92
3836,Excellent service,0.35
3837,Packaging was damaged,0.88
3838,Loved the quality,0.92
3839,Packaging was damaged,0.2
3840,Delay in shipment,0.92
3841,Quick resolution,0.92
3842,Delay in shipment,0.88
3843,Will not recommend,0.9
3844,Worst delivery experience,0.95
3845,Loved the quality,0.35
3846,Great support,0.88
3847,Unresponsive helpline,0.1
3848,Excellent service,0.25
3849,Great support,0.88
3850,Great support,0.88
3851,Delay in shipment,0.88
3852,Worst delivery experience,0.95
3853,Excellent service,0.91
3854,Unresponsive helpline,0.91
3855,Delay in shipment,0.88
3856,Packaging was damaged,0.91
3857,Amazing product,0.3
3858,Unresponsive helpline,0.88
3859,Great support,0.2
3860,Excellent service,0.35
3861,Great support,0.2
3862,Loved the quality,0.1
3863,Will not recommend,0.9
3864,Worst delivery experience,0.95
3865,Delay in shipment,0.88
3866,Excellent service,0.2
3867,Amazing product,0.9
3868,Amazing product,0.95
3869,Packaging was damaged,0.9
3870,Packaging was damaged,0.3
3871,Delay in shipment,0.88
3872,Quick resolution,0.35
3873,Amazing product,0.95
3874,Unresponsive helpline,0.3
3875,Packaging was damaged,0.91
3876,Worst delivery experience,0.9
3877,Packaging was damaged,0.35
3878,Loved the quality,0.2
3879,Delay in shipment,0.92
3880,Great support,0.91
3881,Loved the quality,0.2
3882,Worst delivery experience,0.9
3883,Amazing product,0.2
3884,Excellent service,0.2
3885,Amazing product,0.35
3886,Amazing product,0.35
3887,Excellent service,0.92
3888,Loved the quality,0.2
3889,Unresponsive helpline,0.95
3890,Loved the quality,0.9
3891,Great support,0.9
3892,Loved the quality,0.91
3893,Worst delivery experience,0.3
3894,Loved the quality,0.91
3895,Will not recommend,0.95
3896,Quick resolution,0.9
3897,Worst delivery experience,0.95
3898,Delay in shipment,0.35
3899,Excellent service,0.95
3900,Delay in shipment,0.2
3901,Excellent service,0.91
3902,Delay in shipment,0.95
3903,Will not recommend,0.3
3904,Packaging was damaged,0.35
3905,Quick resolution,0.2
3906,Unresponsive helpline,0.95
3907,Great support,0.3
3908,Amazing product,0.9
3909,Excellent service,0.88
3910,Great support,0.88
3911,Excellent service,0.1
3912,Excellent service,0.88
3913,Excellent service,0.91
3914,Excellent service,0.91
3915,Excellent service,0.3
3916,Amazing product,0.91
3917,Delay in shipment,0.88
3918,Delay in shipment,0.35
3919,Packaging was damaged,0.91
3920,Excellent service,0.3
3921,Worst delivery experience,0.95
3922,Great support,0.35
3923,Amazing product,0.95
3924,Excellent service,0.1
3925,Excellent service,0.91
3926,Loved the quality,0.92
3927,Worst delivery experience,0.2
3928,Will not recommend,0.25
3929,Great support,0.1
3930,Unresponsive helpline,0.35
3931,Loved the quality,0.9
3932,Delay in shipment,0.2
3933,Great support,0.1
3934,Worst delivery experience,0.3
3935,Loved the quality,0.95
3936,Quick resolution,0.95
3937,Amazing product,0.92
3938,Packaging was damaged,0.1
3939,Amazing product,0.91
3940,Loved the quality,0.92
3941,Delay in shipment,0.35
3942,Packaging was damaged,0.1
3943,Great support,0.91
3944,Loved the quality,0.9
3945,Delay in shipment,0.3
3946,Amazing product,0.2
3947,Packaging was damaged,0.3
3948,Quick resolution,0.25
3949,Quick resolution,0.2
3950,Will not recommend,0.3
3951,Will not recommend,0.25
3952,Great support,0.88
3953,Great support,0.91
3954,Delay in shipment,0.2
3955,Great support,0.3
3956,Amazing product,0.91
3957,Quick resolution,0.35
3958,Delay in shipment,0.91
3959,Packaging was damaged,0.91
3960,Excellent service,0.88
3961,Great support,0.88
3962,Loved the quality,0.25
3963,Unresponsive helpline,0.2
3964,Amazing product,0.1
3965,Great support,0.88
3966,Excellent service,0.35
3967,Amazing product,0.88
3968,Quick resolution,0.35
3969,Quick resolution,0.9
3970,Delay in shipment,0.92
3971,Quick resolution,0.9
3972,Great support,0.35
3973,Packaging was damaged,0.9
3974,Worst delivery experience,0.2
3975,Worst delivery experience,0.3
3976,Will not recommend,0.91
3977,Amazing product,0.95
3978,Packaging was damaged,0.25
3979,Excellent service,0.92
3980,Great support,0.2
3981,Worst delivery experience,0.91
3982,Excellent service,0.2
3983,Quick resolution,0.9
3984,Quick resolution,0.95
3985,Worst delivery experience,0.95
